system:index,clay,elevation,label,landforms,latitude,longitude,org_carbon,ph,pixel_id,.geo
5123_0,45,48,3,41,34.335182210795324,-90.87649366620418,4,65,5123,"{""type"":""MultiPoint"",""coordinates"":[]}"
5124_0,17,83,3,21,36.15876223755795,-90.41790371366118,2,61,5124,"{""type"":""MultiPoint"",""coordinates"":[]}"
5125_0,39,61,3,34,35.294582934234974,-90.30651261843035,5,58,5125,"{""type"":""MultiPoint"",""coordinates"":[]}"
5126_0,24,64,3,41,35.24023485954574,-90.98384234265647,3,59,5126,"{""type"":""MultiPoint"",""coordinates"":[]}"
5127_0,27,74,3,24,36.00065874755292,-90.44036159576416,3,58,5127,"{""type"":""MultiPoint"",""coordinates"":[]}"
5128_0,17,66,3,24,35.26943010627962,-91.07816544748901,2,58,5128,"{""type"":""MultiPoint"",""coordinates"":[]}"
5129_0,26,69,3,24,35.52455164696957,-91.0215715845895,2,54,5129,"{""type"":""MultiPoint"",""coordinates"":[]}"
5130_0,17,65,3,24,34.55482029776255,-91.52058572491788,2,57,5130,"{""type"":""MultiPoint"",""coordinates"":[]}"
5131_0,22,61,3,41,35.24382812068222,-90.4152087678088,2,60,5131,"{""type"":""MultiPoint"",""coordinates"":[]}"
5132_0,41,57,3,34,34.68911843273841,-90.31684324419773,5,60,5132,"{""type"":""MultiPoint"",""coordinates"":[]}"
5133_0,41,64,3,34,35.33904954079889,-90.35412332848868,3,60,5133,"{""type"":""MultiPoint"",""coordinates"":[]}"
5134_0,33,63,3,24,35.518712597622795,-90.5248032324714,2,59,5134,"{""type"":""MultiPoint"",""coordinates"":[]}"
5135_0,18,78,3,34,36.1080074240052,-90.43092928528091,2,58,5135,"{""type"":""MultiPoint"",""coordinates"":[]}"
5136_0,35,76,3,24,36.19424569128067,-89.90361821350274,4,65,5136,"{""type"":""MultiPoint"",""coordinates"":[]}"
5137_0,17,83,3,34,36.39097673850285,-90.80103518233815,2,60,5137,"{""type"":""MultiPoint"",""coordinates"":[]}"
5138_0,29,57,3,41,34.24939310116191,-91.60098494284658,4,66,5138,"{""type"":""MultiPoint"",""coordinates"":[]}"
5139_0,19,67,3,34,34.88584947996059,-91.70923193458299,2,56,5139,"{""type"":""MultiPoint"",""coordinates"":[]}"
5140_0,35,69,3,24,35.78506307936423,-90.0949593690202,4,61,5140,"{""type"":""MultiPoint"",""coordinates"":[]}"
5141_0,38,73,3,24,35.82234316365519,-89.86319402571736,3,60,5141,"{""type"":""MultiPoint"",""coordinates"":[]}"
5142_0,22,72,3,34,35.91442048027744,-90.85313746881708,4,61,5142,"{""type"":""MultiPoint"",""coordinates"":[]}"
5143_0,37,43,3,34,33.89905014035529,-91.17967507459453,3,59,5143,"{""type"":""MultiPoint"",""coordinates"":[]}"
5144_0,30,68,3,24,35.54521289850432,-90.19242657734718,4,62,5144,"{""type"":""MultiPoint"",""coordinates"":[]}"
5145_0,15,81,3,41,36.118787207414634,-90.94701141600757,2,63,5145,"{""type"":""MultiPoint"",""coordinates"":[]}"
5146_0,23,70,3,34,34.597490273758225,-92.03352375215013,2,60,5146,"{""type"":""MultiPoint"",""coordinates"":[]}"
5147_0,17,63,3,34,34.91010399263182,-91.58301863716419,3,60,5147,"{""type"":""MultiPoint"",""coordinates"":[]}"
5148_0,42,76,3,41,36.10037174409018,-89.97009354452759,4,64,5148,"{""type"":""MultiPoint"",""coordinates"":[]}"
5149_0,23,79,3,41,36.165948759830904,-90.69862723994852,2,60,5149,"{""type"":""MultiPoint"",""coordinates"":[]}"
5150_0,17,58,3,34,34.84767108038551,-91.37999938295317,2,62,5150,"{""type"":""MultiPoint"",""coordinates"":[]}"
5151_0,17,77,3,34,35.92654773661305,-90.80373012819051,2,60,5151,"{""type"":""MultiPoint"",""coordinates"":[]}"
5152_0,30,60,3,34,35.00532541274848,-90.60610076568422,3,63,5152,"{""type"":""MultiPoint"",""coordinates"":[]}"
5153_0,23,70,3,41,35.53263648452664,-91.02830894922039,2,59,5153,"{""type"":""MultiPoint"",""coordinates"":[]}"
5154_0,32,76,3,41,35.999311274626734,-90.98114739680412,3,59,5154,"{""type"":""MultiPoint"",""coordinates"":[]}"
5155_0,17,69,3,24,34.686872644528115,-91.79996177827906,2,59,5155,"{""type"":""MultiPoint"",""coordinates"":[]}"
5156_0,25,81,3,34,36.15561813406353,-90.67347441199317,4,65,5156,"{""type"":""MultiPoint"",""coordinates"":[]}"
5157_0,26,64,3,34,34.3845895514219,-91.97962483510295,3,58,5157,"{""type"":""MultiPoint"",""coordinates"":[]}"
5158_0,19,63,3,34,35.267633475711385,-91.0884960732564,2,54,5158,"{""type"":""MultiPoint"",""coordinates"":[]}"
5159_0,16,76,3,34,34.89393431751766,-91.94099727788581,3,59,5159,"{""type"":""MultiPoint"",""coordinates"":[]}"
5160_0,18,52,3,34,34.6010835348947,-91.07187724050019,2,56,5160,"{""type"":""MultiPoint"",""coordinates"":[]}"
5161_0,22,75,3,24,35.91127637678302,-90.96857098282644,3,57,5161,"{""type"":""MultiPoint"",""coordinates"":[]}"
5162_0,42,37,3,24,33.31604352096173,-91.38583843229996,6,67,5162,"{""type"":""MultiPoint"",""coordinates"":[]}"
5163_0,35,63,3,34,35.49760218844598,-90.55399847920528,5,58,5163,"{""type"":""MultiPoint"",""coordinates"":[]}"
5164_0,41,58,3,24,34.4447766754579,-91.75100359529453,3,58,5164,"{""type"":""MultiPoint"",""coordinates"":[]}"
5165_0,27,80,3,31,34.99454562933905,-92.67132760387499,3,62,5165,"{""type"":""MultiPoint"",""coordinates"":[]}"
5166_0,22,73,3,34,35.93598004709631,-90.88053608498272,3,59,5166,"{""type"":""MultiPoint"",""coordinates"":[]}"
5167_0,19,63,3,34,35.30042198358175,-91.3238546776957,2,57,5167,"{""type"":""MultiPoint"",""coordinates"":[]}"
5168_0,44,43,3,34,33.7773284193571,-90.82753548321968,4,62,5168,"{""type"":""MultiPoint"",""coordinates"":[]}"
5170_0,33,80,3,34,36.05455766460009,-90.95285046535435,10,60,5170,"{""type"":""MultiPoint"",""coordinates"":[]}"
5171_0,17,84,3,34,36.36941717168398,-90.8014843399802,2,61,5171,"{""type"":""MultiPoint"",""coordinates"":[]}"
5172_0,21,74,3,34,35.642230949189226,-90.87649366620418,4,62,5172,"{""type"":""MultiPoint"",""coordinates"":[]}"
5173_0,32,82,3,31,36.486647316261575,-89.72979420602562,2,65,5173,"{""type"":""MultiPoint"",""coordinates"":[]}"
5174_0,25,74,3,21,35.72577427061234,-90.79160287185489,3,65,5174,"{""type"":""MultiPoint"",""coordinates"":[]}"
5175_0,17,62,3,34,34.90336662800092,-91.51115341443463,3,55,5175,"{""type"":""MultiPoint"",""coordinates"":[]}"
5176_0,29,74,3,34,35.90453901215213,-91.00450359419122,5,58,5176,"{""type"":""MultiPoint"",""coordinates"":[]}"
5177_0,22,71,3,34,35.52095838583309,-90.95958782998524,2,57,5177,"{""type"":""MultiPoint"",""coordinates"":[]}"
5178_0,15,61,3,34,35.32063407747444,-91.18012423223658,2,61,5178,"{""type"":""MultiPoint"",""coordinates"":[]}"
5179_0,32,67,3,24,35.45627968537649,-90.30875840664065,2,62,5179,"{""type"":""MultiPoint"",""coordinates"":[]}"
5180_0,15,66,3,42,34.593897012621746,-92.1812966163878,2,61,5180,"{""type"":""MultiPoint"",""coordinates"":[]}"
5181_0,15,67,3,34,34.67609286111868,-91.40649968383471,3,55,5181,"{""type"":""MultiPoint"",""coordinates"":[]}"
5182_0,34,63,3,34,34.58176975628613,-91.76537663984045,6,63,5182,"{""type"":""MultiPoint"",""coordinates"":[]}"
5183_0,21,56,3,41,34.87866295768763,-90.70850870807384,2,60,5183,"{""type"":""MultiPoint"",""coordinates"":[]}"
5184_0,17,88,3,41,36.4763166904942,-90.58678698707564,2,60,5184,"{""type"":""MultiPoint"",""coordinates"":[]}"
5185_0,29,62,3,34,35.30850682113882,-91.1073606942229,4,61,5185,"{""type"":""MultiPoint"",""coordinates"":[]}"
5186_0,23,58,3,34,34.51529442526129,-91.46309354673423,2,58,5186,"{""type"":""MultiPoint"",""coordinates"":[]}"
5187_0,18,63,3,24,34.465887084634716,-91.46668680787072,3,58,5187,"{""type"":""MultiPoint"",""coordinates"":[]}"
5188_0,27,76,3,41,36.15202487292706,-90.84460347361794,4,59,5188,"{""type"":""MultiPoint"",""coordinates"":[]}"
5189_0,20,65,3,24,35.36644815696453,-91.12712363047353,2,58,5189,"{""type"":""MultiPoint"",""coordinates"":[]}"
5190_0,21,70,3,34,35.57171319938584,-91.03549547149335,3,59,5190,"{""type"":""MultiPoint"",""coordinates"":[]}"
5191_0,27,80,3,24,36.053210191673905,-90.90389228236984,3,61,5191,"{""type"":""MultiPoint"",""coordinates"":[]}"
5192_0,43,36,3,34,33.267085337977214,-91.21291274010694,3,62,5192,"{""type"":""MultiPoint"",""coordinates"":[]}"
5193_0,18,87,3,34,36.33393371796126,-90.73860227009185,4,59,5193,"{""type"":""MultiPoint"",""coordinates"":[]}"
5194_0,33,69,3,24,35.754969517346225,-91.30633752965538,4,57,5194,"{""type"":""MultiPoint"",""coordinates"":[]}"
5195_0,42,43,3,34,33.66369153591598,-90.97979992387793,9,60,5195,"{""type"":""MultiPoint"",""coordinates"":[]}"
5196_0,21,61,3,41,35.00352878218025,-91.08759775797228,3,61,5196,"{""type"":""MultiPoint"",""coordinates"":[]}"
5197_0,39,46,3,24,33.87254983947377,-90.85807820287974,4,59,5197,"{""type"":""MultiPoint"",""coordinates"":[]}"
5198_0,25,64,3,41,35.54072132208372,-91.2546844008185,2,60,5198,"{""type"":""MultiPoint"",""coordinates"":[]}"
5199_0,21,32,3,34,33.024989368907,-91.56684896205005,2,57,5199,"{""type"":""MultiPoint"",""coordinates"":[]}"
5200_0,23,57,3,41,34.39042860076867,-91.63512092364313,3,60,5200,"{""type"":""MultiPoint"",""coordinates"":[]}"
5201_0,28,73,3,34,35.775181611238914,-91.09478428024524,3,67,5201,"{""type"":""MultiPoint"",""coordinates"":[]}"
5202_0,12,88,3,34,36.4718251140736,-90.58678698707564,2,59,5202,"{""type"":""MultiPoint"",""coordinates"":[]}"
5203_0,30,72,3,34,35.83716536584316,-90.93668079024019,4,64,5203,"{""type"":""MultiPoint"",""coordinates"":[]}"
5204_0,24,80,3,24,36.07746470434513,-90.88323103083508,3,58,5204,"{""type"":""MultiPoint"",""coordinates"":[]}"
5205_0,27,81,3,34,36.1403467742335,-90.67167778142493,3,65,5205,"{""type"":""MultiPoint"",""coordinates"":[]}"
5206_0,40,65,3,24,35.34399027486155,-90.3249280817548,3,61,5206,"{""type"":""MultiPoint"",""coordinates"":[]}"
5207_0,21,68,3,31,35.627408747001255,-90.95374878063846,4,56,5207,"{""type"":""MultiPoint"",""coordinates"":[]}"
5208_0,16,73,3,24,35.42124538929583,-90.77498403909868,2,58,5208,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209_0,27,66,3,24,34.61186331830414,-91.84308091191679,3,60,5209,"{""type"":""MultiPoint"",""coordinates"":[]}"
5210_0,29,45,3,24,33.968220417232494,-90.4646161084354,4,60,5210,"{""type"":""MultiPoint"",""coordinates"":[]}"
5211_0,25,64,3,24,35.2685317909955,-91.01393590467447,3,60,5211,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212_0,29,65,3,24,35.47559346398506,-90.32223313590244,2,63,5212,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213_0,19,82,3,24,36.16055886812619,-90.9488080465758,2,61,5213,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214_0,27,75,3,41,35.901844066299766,-89.92697441088985,2,59,5214,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215_0,21,69,3,34,35.62471380114889,-91.03998704791394,2,62,5215,"{""type"":""MultiPoint"",""coordinates"":[]}"
5216_0,20,66,3,34,34.675194545834565,-91.60502736162512,2,58,5216,"{""type"":""MultiPoint"",""coordinates"":[]}"
5217_0,31,74,3,34,34.66935549648778,-92.02678638751924,3,58,5217,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218_0,17,61,3,41,35.104589251643695,-91.60502736162512,2,57,5218,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219_0,16,72,3,24,34.811289311378665,-91.76672411276664,3,58,5219,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220_0,24,80,3,34,36.03120146721298,-91.0013594906968,2,58,5220,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221_0,16,58,3,24,34.15506999632936,-91.82511460623441,2,58,5221,"{""type"":""MultiPoint"",""coordinates"":[]}"
5222_0,40,64,3,24,35.39339761548812,-90.53558301588083,3,58,5222,"{""type"":""MultiPoint"",""coordinates"":[]}"
5223_0,20,70,3,24,35.67142619592311,-90.99956286012856,2,56,5223,"{""type"":""MultiPoint"",""coordinates"":[]}"
5224_0,27,70,3,21,35.61662896359182,-91.03324968328305,3,59,5224,"{""type"":""MultiPoint"",""coordinates"":[]}"
5225_0,35,65,3,34,34.407945748809006,-92.0663122600205,2,61,5225,"{""type"":""MultiPoint"",""coordinates"":[]}"
5226_0,38,68,3,34,35.63863768805275,-90.09540852666227,4,62,5226,"{""type"":""MultiPoint"",""coordinates"":[]}"
5227_0,28,72,3,24,35.770690034818315,-91.00315612126504,3,64,5227,"{""type"":""MultiPoint"",""coordinates"":[]}"
5228_0,31,65,3,24,35.495805557877745,-90.48303157175984,2,62,5228,"{""type"":""MultiPoint"",""coordinates"":[]}"
5229_0,20,71,3,34,35.75362204442005,-90.88368018847714,3,61,5229,"{""type"":""MultiPoint"",""coordinates"":[]}"
5230_0,22,97,3,34,35.186335942498566,-93.15417206908923,3,66,5230,"{""type"":""MultiPoint"",""coordinates"":[]}"
5231_0,38,41,3,24,33.55499538653752,-91.32969372704248,4,62,5231,"{""type"":""MultiPoint"",""coordinates"":[]}"
5232_0,38,73,3,41,36.150228242358814,-89.91799125804866,3,62,5232,"{""type"":""MultiPoint"",""coordinates"":[]}"
5233_0,21,86,3,24,36.223890095656614,-90.79789107884373,2,60,5233,"{""type"":""MultiPoint"",""coordinates"":[]}"
5234_0,27,74,3,41,35.941369938801024,-91.08310618155167,4,62,5234,"{""type"":""MultiPoint"",""coordinates"":[]}"
5235_0,13,72,3,24,35.67187535356517,-91.17608181345805,2,60,5235,"{""type"":""MultiPoint"",""coordinates"":[]}"
5236_0,24,76,3,24,35.844351888116115,-91.00270696362298,3,59,5236,"{""type"":""MultiPoint"",""coordinates"":[]}"
5237_0,18,64,3,41,35.57530646052232,-91.37056707246992,2,62,5237,"{""type"":""MultiPoint"",""coordinates"":[]}"
5238_0,16,58,3,34,35.02553750664117,-91.19584474970868,2,58,5238,"{""type"":""MultiPoint"",""coordinates"":[]}"
5239_0,35,64,3,34,35.63324779634803,-90.28854631274795,4,58,5239,"{""type"":""MultiPoint"",""coordinates"":[]}"
5240_0,18,69,3,34,35.42977938449496,-90.98204571208824,3,59,5240,"{""type"":""MultiPoint"",""coordinates"":[]}"
5241_0,24,51,3,34,34.45420898594116,-90.74309384651244,2,62,5241,"{""type"":""MultiPoint"",""coordinates"":[]}"
5242_0,15,72,3,34,34.82925561706106,-91.86598795166184,2,61,5242,"{""type"":""MultiPoint"",""coordinates"":[]}"
5243_0,35,66,3,24,35.406423187107855,-90.27507158348617,3,58,5243,"{""type"":""MultiPoint"",""coordinates"":[]}"
5244_0,37,76,3,34,36.26117017994758,-89.89733000651391,5,63,5244,"{""type"":""MultiPoint"",""coordinates"":[]}"
5245_0,25,72,3,34,35.60360339197209,-91.02965642214656,2,55,5245,"{""type"":""MultiPoint"",""coordinates"":[]}"
5246_0,19,68,3,24,35.63729021512657,-91.19988716848721,2,60,5246,"{""type"":""MultiPoint"",""coordinates"":[]}"
5247_0,43,42,3,34,33.71354803418461,-90.84325600069177,6,57,5247,"{""type"":""MultiPoint"",""coordinates"":[]}"
5248_0,37,75,3,41,36.18930495721801,-89.94089829779371,2,61,5248,"{""type"":""MultiPoint"",""coordinates"":[]}"
5249_0,44,41,3,24,33.78361662634594,-91.31217657900216,4,62,5249,"{""type"":""MultiPoint"",""coordinates"":[]}"
5250_0,33,63,3,24,35.19981067176036,-90.40936971846203,2,59,5250,"{""type"":""MultiPoint"",""coordinates"":[]}"
5251_0,20,51,3,41,34.64330435324832,-91.2088703213284,2,58,5251,"{""type"":""MultiPoint"",""coordinates"":[]}"
5252_0,24,83,3,34,36.393222526713146,-90.62496538665071,3,63,5252,"{""type"":""MultiPoint"",""coordinates"":[]}"
5253_0,26,76,3,34,35.924751106044816,-91.02067326930538,2,56,5253,"{""type"":""MultiPoint"",""coordinates"":[]}"
5254_0,28,63,3,41,34.612761633588256,-91.83634354728589,3,60,5254,"{""type"":""MultiPoint"",""coordinates"":[]}"
5255_0,18,74,3,24,35.775181611238914,-90.87694282384625,2,60,5255,"{""type"":""MultiPoint"",""coordinates"":[]}"
5256_0,25,74,3,24,36.08330375369191,-89.92697441088985,2,60,5256,"{""type"":""MultiPoint"",""coordinates"":[]}"
5257_0,19,59,3,41,34.420522162786675,-91.66970606208173,2,58,5257,"{""type"":""MultiPoint"",""coordinates"":[]}"
5258_0,24,85,3,41,35.18858173070887,-92.52130895142703,3,60,5258,"{""type"":""MultiPoint"",""coordinates"":[]}"
5259_0,30,67,3,34,35.93912415059073,-91.19359896149838,6,64,5259,"{""type"":""MultiPoint"",""coordinates"":[]}"
5260_0,37,68,3,34,35.52544996225369,-90.25216454374112,4,64,5260,"{""type"":""MultiPoint"",""coordinates"":[]}"
5261_0,19,84,3,34,36.31866235813123,-90.60879571153657,2,60,5261,"{""type"":""MultiPoint"",""coordinates"":[]}"
5262_0,29,71,3,34,35.847945149252595,-90.94611310072345,5,58,5262,"{""type"":""MultiPoint"",""coordinates"":[]}"
5263_0,37,40,3,34,33.677166265177775,-91.25693018902881,2,61,5263,"{""type"":""MultiPoint"",""coordinates"":[]}"
5264_0,17,67,3,24,34.92851945595627,-91.66251953980877,2,59,5264,"{""type"":""MultiPoint"",""coordinates"":[]}"
5265_0,14,61,3,31,35.13333534073552,-91.2034804296237,2,57,5265,"{""type"":""MultiPoint"",""coordinates"":[]}"
5266_0,32,51,3,34,34.493734858442416,-90.46057368965685,3,60,5266,"{""type"":""MultiPoint"",""coordinates"":[]}"
5267_0,27,78,3,41,36.094981852385466,-90.7992385517699,3,69,5267,"{""type"":""MultiPoint"",""coordinates"":[]}"
5268_0,46,33,3,34,33.14805856283137,-90.702220501085,2,61,5268,"{""type"":""MultiPoint"",""coordinates"":[]}"
5269_0,13,68,3,34,35.650315786746305,-91.09029270382463,2,60,5269,"{""type"":""MultiPoint"",""coordinates"":[]}"
5270_0,52,34,3,34,33.32592498908704,-90.97351171688909,4,58,5270,"{""type"":""MultiPoint"",""coordinates"":[]}"
5271_0,17,69,3,24,34.58940543620115,-91.58930684415303,2,58,5271,"{""type"":""MultiPoint"",""coordinates"":[]}"
5272_0,21,53,3,31,33.79619304032361,-91.55517086335648,2,57,5272,"{""type"":""MultiPoint"",""coordinates"":[]}"
5273_0,40,63,3,34,35.425736965716425,-90.51626923727225,7,59,5273,"{""type"":""MultiPoint"",""coordinates"":[]}"
5274_0,45,67,3,34,35.40193161068726,-90.28405473632736,4,60,5274,"{""type"":""MultiPoint"",""coordinates"":[]}"
5275_0,22,79,3,34,36.17358443974592,-90.74219553122832,3,61,5275,"{""type"":""MultiPoint"",""coordinates"":[]}"
5276_0,20,65,3,31,35.28470146610966,-90.9029939670857,3,57,5276,"{""type"":""MultiPoint"",""coordinates"":[]}"
5277_0,21,63,3,34,35.22676013028395,-91.08669944268816,3,53,5277,"{""type"":""MultiPoint"",""coordinates"":[]}"
5278_0,22,75,3,41,35.9148696379195,-91.09747922609759,3,64,5278,"{""type"":""MultiPoint"",""coordinates"":[]}"
5279_0,23,86,3,24,36.36402727997926,-90.52076081369286,2,67,5279,"{""type"":""MultiPoint"",""coordinates"":[]}"
5280_0,16,64,3,31,34.67025381177191,-91.39571990042528,3,53,5280,"{""type"":""MultiPoint"",""coordinates"":[]}"
5281_0,28,69,3,24,35.41316055173875,-91.09837754138171,3,56,5281,"{""type"":""MultiPoint"",""coordinates"":[]}"
5282_0,18,58,3,24,34.19863828760916,-91.49722952753078,2,57,5282,"{""type"":""MultiPoint"",""coordinates"":[]}"
5283_0,38,57,3,34,34.16719725266497,-91.90865792765752,3,56,5283,"{""type"":""MultiPoint"",""coordinates"":[]}"
5284_0,41,43,3,34,33.84964279972872,-90.68739829889702,4,59,5284,"{""type"":""MultiPoint"",""coordinates"":[]}"
5285_0,23,54,3,34,35.11042830099047,-91.45500870917716,4,60,5285,"{""type"":""MultiPoint"",""coordinates"":[]}"
5286_0,47,32,3,41,33.18444033183822,-90.9555454112067,4,55,5286,"{""type"":""MultiPoint"",""coordinates"":[]}"
5287_0,19,65,3,34,34.68103359518134,-91.4747716454278,2,62,5287,"{""type"":""MultiPoint"",""coordinates"":[]}"
5288_0,22,68,3,34,35.49670387316186,-91.02516484572597,3,60,5288,"{""type"":""MultiPoint"",""coordinates"":[]}"
5289_0,12,87,3,34,36.49832541495513,-90.58858361764388,2,60,5289,"{""type"":""MultiPoint"",""coordinates"":[]}"
5290_0,38,47,3,34,33.75307390668587,-91.57717958781741,2,59,5290,"{""type"":""MultiPoint"",""coordinates"":[]}"
5291_0,16,59,3,41,35.25281127352341,-91.23222651871552,2,57,5291,"{""type"":""MultiPoint"",""coordinates"":[]}"
5292_0,21,78,3,34,36.114744788636095,-90.81585738452613,3,64,5292,"{""type"":""MultiPoint"",""coordinates"":[]}"
5293_0,49,42,3,34,33.38611211312305,-91.43883903406301,4,62,5293,"{""type"":""MultiPoint"",""coordinates"":[]}"
5294_0,15,67,3,34,34.649143402595094,-91.75010528001042,2,58,5294,"{""type"":""MultiPoint"",""coordinates"":[]}"
5295_0,15,61,3,24,34.38279292085366,-91.4433306104836,2,57,5295,"{""type"":""MultiPoint"",""coordinates"":[]}"
5296_0,23,76,3,41,35.93598004709631,-90.927697637399,2,57,5296,"{""type"":""MultiPoint"",""coordinates"":[]}"
5297_0,36,67,3,41,35.700172285014936,-90.0805863244743,3,63,5297,"{""type"":""MultiPoint"",""coordinates"":[]}"
5298_0,17,78,3,34,36.29081458432352,-90.8908667107501,3,65,5298,"{""type"":""MultiPoint"",""coordinates"":[]}"
5299_0,13,64,3,24,34.92043461839919,-91.66251953980877,2,59,5299,"{""type"":""MultiPoint"",""coordinates"":[]}"
5300_0,28,76,3,24,36.0231166296559,-90.94476562779727,2,60,5300,"{""type"":""MultiPoint"",""coordinates"":[]}"
5301_0,23,71,3,24,35.44639821725117,-90.84235768540765,4,64,5301,"{""type"":""MultiPoint"",""coordinates"":[]}"
5302_0,24,78,3,41,36.126422887329646,-90.79519613299136,2,58,5302,"{""type"":""MultiPoint"",""coordinates"":[]}"
5303_0,30,85,3,41,36.28407721969263,-90.57286310017179,5,56,5303,"{""type"":""MultiPoint"",""coordinates"":[]}"
5304_0,16,73,3,24,35.983590757154644,-91.13071689161,2,61,5304,"{""type"":""MultiPoint"",""coordinates"":[]}"
5305_0,23,73,3,21,35.925200263686875,-90.50189619272635,2,61,5305,"{""type"":""MultiPoint"",""coordinates"":[]}"
5306_0,16,72,3,41,35.78012234530157,-91.17922591695246,2,58,5306,"{""type"":""MultiPoint"",""coordinates"":[]}"
5307_0,18,62,3,34,34.99768973283347,-91.08714860033021,3,57,5307,"{""type"":""MultiPoint"",""coordinates"":[]}"
5308_0,39,41,3,34,33.88288046524114,-90.96407940640584,5,58,5308,"{""type"":""MultiPoint"",""coordinates"":[]}"
5309_0,39,58,3,34,34.47352276454973,-91.79861430535287,5,67,5309,"{""type"":""MultiPoint"",""coordinates"":[]}"
5310_0,16,53,3,31,35.264040214574905,-91.22414168115844,2,54,5310,"{""type"":""MultiPoint"",""coordinates"":[]}"
5311_0,42,39,3,34,33.45977396642085,-91.34766003272487,5,59,5311,"{""type"":""MultiPoint"",""coordinates"":[]}"
5312_0,29,53,3,34,33.93363527879389,-91.63242597779076,3,57,5312,"{""type"":""MultiPoint"",""coordinates"":[]}"
5313_0,35,67,3,34,35.750927098567686,-90.07250148691722,3,58,5313,"{""type"":""MultiPoint"",""coordinates"":[]}"
5314_0,29,76,3,34,35.98224328422847,-90.92814679504106,3,61,5314,"{""type"":""MultiPoint"",""coordinates"":[]}"
5315_0,19,54,3,41,34.703042319642265,-91.16485287240656,2,62,5315,"{""type"":""MultiPoint"",""coordinates"":[]}"
5316_0,47,59,3,34,35.117165665621364,-90.49156556695897,4,59,5316,"{""type"":""MultiPoint"",""coordinates"":[]}"
5317_0,35,82,3,34,34.9873591070661,-92.65605624404496,3,62,5317,"{""type"":""MultiPoint"",""coordinates"":[]}"
5318_0,23,81,3,21,36.20143221355363,-90.85089168060678,3,60,5318,"{""type"":""MultiPoint"",""coordinates"":[]}"
5319_0,39,71,3,34,34.61500742179855,-92.0115150276892,4,61,5319,"{""type"":""MultiPoint"",""coordinates"":[]}"
5320_0,19,76,3,34,35.646273367967765,-90.78845876836047,3,58,5320,"{""type"":""MultiPoint"",""coordinates"":[]}"
5321_0,19,68,3,34,35.534882272736944,-91.18057338987865,2,58,5321,"{""type"":""MultiPoint"",""coordinates"":[]}"
5322_0,24,63,3,34,35.225412657357765,-90.28540220925355,2,59,5322,"{""type"":""MultiPoint"",""coordinates"":[]}"
5323_0,24,68,4,41,35.76485098547154,-90.15020575899355,2,63,5323,"{""type"":""MultiPoint"",""coordinates"":[]}"
5324_0,16,61,4,34,34.54898124841577,-91.34810919036694,3,58,5324,"{""type"":""MultiPoint"",""coordinates"":[]}"
5325_0,24,43,4,21,33.406773364657795,-90.96228277583761,2,57,5325,"{""type"":""MultiPoint"",""coordinates"":[]}"
5326_0,12,58,4,34,35.23439581019896,-91.30229511087684,2,56,5326,"{""type"":""MultiPoint"",""coordinates"":[]}"
5327_0,23,39,4,24,33.824489971773374,-90.45832790144655,2,62,5327,"{""type"":""MultiPoint"",""coordinates"":[]}"
5328_0,15,49,4,34,33.82538828705749,-91.46893259608102,2,57,5328,"{""type"":""MultiPoint"",""coordinates"":[]}"
5329_0,27,38,4,34,33.216779682066516,-91.13071689161,2,62,5329,"{""type"":""MultiPoint"",""coordinates"":[]}"
5330_0,23,54,4,34,34.65992318600453,-90.42868349707061,2,58,5330,"{""type"":""MultiPoint"",""coordinates"":[]}"
5331_0,20,58,4,24,34.25882541164516,-91.39122832400467,3,58,5331,"{""type"":""MultiPoint"",""coordinates"":[]}"
5332_0,14,73,4,34,35.27796410147876,-89.96470365282288,2,55,5332,"{""type"":""MultiPoint"",""coordinates"":[]}"
5333_0,21,56,4,31,34.66216897421483,-91.25109113968203,2,57,5333,"{""type"":""MultiPoint"",""coordinates"":[]}"
5334_0,25,44,4,24,33.97765272771575,-90.5526510062791,2,60,5334,"{""type"":""MultiPoint"",""coordinates"":[]}"
5335_0,17,40,4,34,33.758463798390586,-90.58993109057006,2,54,5335,"{""type"":""MultiPoint"",""coordinates"":[]}"
5336_0,18,44,4,34,33.40767167994191,-91.4711783842913,2,57,5336,"{""type"":""MultiPoint"",""coordinates"":[]}"
5337_0,27,38,4,31,33.73959917742408,-90.24812212496258,3,56,5337,"{""type"":""MultiPoint"",""coordinates"":[]}"
5338_0,20,46,4,34,33.9313894905836,-91.29196448510946,2,57,5338,"{""type"":""MultiPoint"",""coordinates"":[]}"
5339_0,28,59,4,24,34.84901855331169,-90.25261370138318,2,61,5339,"{""type"":""MultiPoint"",""coordinates"":[]}"
5340_0,23,44,4,34,33.9915766146196,-90.39948825033672,2,64,5340,"{""type"":""MultiPoint"",""coordinates"":[]}"
5341_0,16,68,4,24,34.76906849302505,-90.77004330503603,2,57,5341,"{""type"":""MultiPoint"",""coordinates"":[]}"
