system:index,label,latitude,longitude,month,pixel_id,precip,solar_rad,temp,.geo
202105_8027_0,4,33.20420326808885,-90.74039890066008,5,8027,0.16660718478524217,6.35776822E8,294.4819754528743,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8028_0,4,33.378925590850095,-91.48061069477457,5,8028,0.1910654739316655,6.09582134E8,294.3160622094267,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8029_0,4,36.10665995107902,-90.3249280817548,5,8029,0.12402550734841356,6.48592796E8,292.57445487155707,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8030_0,4,33.808320296659225,-90.61238897267305,5,8030,0.15974932767712602,6.46783636E8,294.0073345758582,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8031_0,4,33.47684195681912,-90.95689288413288,5,8031,0.17044487454258928,6.2719323E8,294.218723604756,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8032_0,4,33.67536963460953,-91.46084775852394,5,8032,0.17706769563519487,6.19450618E8,294.02258680200066,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8033_0,4,35.855580829167614,-90.74444131943862,5,8033,0.12597167350613603,6.4846339E8,292.73237972874796,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8034_0,4,33.16422823794552,-93.73133963913602,5,8034,0.2506282762464238,5.61181518E8,293.886694979924,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8035_0,4,34.28802065837905,-91.36877044190169,5,8035,0.18466876305901536,6.32204834E8,293.7343118524039,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8036_0,4,33.54421560312808,-90.90479059765396,5,8036,0.17174793638550767,6.3260955E8,294.26235652226273,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8037_0,4,33.41890062099341,-90.58543951414946,5,8037,0.1565440879043294,6.41514502E8,294.297097995717,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8038_0,4,35.19127667656122,-92.87299938515983,5,8038,0.19714172043168077,5.93283352E8,292.32749481611353,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8039_0,4,36.435892502708825,-94.13962393576836,5,8039,0.2367003843959523,5.33693294E8,290.2006939508582,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8040_0,4,33.44450260659082,-90.73635648188154,5,8040,0.16235385693871507,6.38373268E8,294.2729569506902,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8041_0,4,34.017627757859074,-90.36580142718223,5,8041,0.17292409993969926,6.52285454E8,293.7609966852332,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8042_0,4,35.63010369285361,-90.59217687878036,5,8042,0.13867702938878068,6.44991968E8,292.9249489281767,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8043_0,4,33.89096530279822,-90.96048614526936,5,8043,0.16341815747582444,6.35687558E8,294.0724072405087,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8044_0,4,33.51816445988862,-90.82349306444114,5,8044,0.16546720125042924,6.36778234E8,294.1738699841243,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8045_0,4,34.5687441846664,-90.7089578657159,5,8045,0.20564505316578874,6.44587218E8,293.67126056712164,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8046_0,4,35.622917170580656,-91.16799697590098,5,8046,0.15907545246445665,6.42452326E8,292.90547280670495,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8047_0,4,33.642581126739174,-94.5676711686513,5,8047,0.29480454184376725,5.28064484E8,293.27147898110013,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8048_0,4,34.9437908157863,-91.05346177717573,5,8048,0.232459186094637,6.43736618E8,293.37714986903694,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8049_0,4,34.84767108038551,-91.00001201777062,5,8049,0.2253428087409688,6.4360263E8,293.49194584097916,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8050_0,4,35.63594274220039,-90.12505293103821,5,8050,0.1376694277700139,6.39538958E8,292.9926992641982,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8051_0,4,33.24642408644246,-91.45096629039863,5,8051,0.19401061393582353,6.0768881E8,294.3629582107708,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8052_0,4,33.66548816648422,-91.24615040561937,5,8052,0.1725294575866414,6.24647324E8,294.1999746548232,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8053_0,4,35.66468883129222,-89.98940732313616,5,8053,0.12656713880860337,6.39748152E8,292.983120026127,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8054_0,4,34.5620068200355,-91.88530173027041,5,8054,0.22497190393769273,6.18643258E8,293.4633078831498,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8055_0,4,35.0888687341716,-91.65084144111522,5,8055,0.2150455103095723,6.2921056E8,293.27781613667804,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8056_0,4,35.476042621627116,-90.34244522979513,5,8056,0.14968575395905503,6.40845884E8,293.07242036634875,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8057_0,4,34.88180706118205,-90.80867086225317,5,8057,0.22782978274189958,6.44335944E8,293.5961203831498,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8058_0,4,33.40407841880544,-90.3985899350526,5,8058,0.14419399060570726,6.50006264E8,294.2559117347963,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8059_0,4,34.026161753058204,-91.74875780708425,5,8059,0.18524449922406205,6.17391272E8,293.70787641053556,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8060_0,4,36.29261121489176,-90.93578247495607,5,8060,0.1601221398290349,6.42793256E8,292.1384879696754,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8061_0,4,33.46740964633587,-90.55310016392116,5,8061,0.1559499041017247,6.42457558E8,294.2027783342587,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8062_0,4,34.33742799900562,-91.42266935894885,5,8062,0.18466876305901536,6.32204834E8,293.7343118524039,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8063_0,4,35.67681608762783,-90.75072952642745,5,8063,0.14073794938885698,6.4634055E8,292.81591520001814,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8064_0,4,34.38997944312661,-90.75072952642745,5,8064,0.18697896458470353,6.43877894E8,293.67891293187296,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8065_0,4,33.7683452665159,-90.5849903565074,5,8065,0.15974932767712602,6.46783636E8,294.0073345758582,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8066_0,4,35.046647915817985,-91.09478428024524,5,8066,0.22387561060750016,6.42711854E8,293.2069786030759,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8067_0,4,35.58024719458498,-91.36787212661757,5,8067,0.16850826002919206,6.37551214E8,292.8118278134254,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8068_0,4,33.52759677037187,-91.23312483399964,5,8068,0.1768006817277623,6.18175518E8,294.32575695489044,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8069_0,4,34.69316085151695,-91.68722321012206,5,8069,0.24608008422219285,6.2587995E8,293.51099143489716,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8070_0,4,35.69478239331022,-90.47853999533923,5,8070,0.12579147376381883,6.458532E8,292.89089524874123,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8071_0,4,35.8389619964114,-89.69251412173466,5,8071,0.11566144086682328,6.39903148E8,292.93740535038773,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8072_0,4,34.22783353434304,-91.83230112850735,5,8072,0.18876297630631456,6.21089576E8,293.78340774454097,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8073_0,4,33.33445898428617,-91.24525209033526,5,8073,0.17323820151650438,6.12512252E8,294.39146753536755,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8074_0,4,33.858625952569916,-91.22638746936875,5,8074,0.16409055747353563,6.30010546E8,294.0535217818393,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8075_0,4,34.222443642638325,-91.74426623066364,5,8075,0.18104791499936113,6.23651354E8,293.8645621884254,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8076_0,4,34.981969215361374,-90.87829029677242,5,8076,0.23213454939686784,6.4454568E8,293.4747929931969,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8077_0,4,33.286399116585784,-90.66044884037345,5,8077,0.16544584788643846,6.36646718E8,294.3595612433649,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8078_0,4,34.58176975628613,-91.83319944379147,5,8078,0.22893190242611894,6.22162008E8,293.51379248916464,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8079_0,4,33.5819448450611,-90.23824065683726,5,8079,0.1300928429540349,6.58460034E8,293.96377516305574,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8080_0,4,33.220372943202996,-91.14149667501944,5,8080,0.17613576211297044,6.16595692E8,294.4973300605692,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8081_0,4,33.09505796106832,-90.70805955043177,5,8081,0.17439669229352006,6.3453352E8,294.517066073674,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8082_0,4,34.70438979256845,-91.1343101527465,5,8082,0.22997018553578386,6.4070264E8,293.53726936668477,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8083_0,4,33.78002336520946,-91.25827766195498,5,8083,0.1684473887857152,6.25889628E8,294.0236211181969,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8084_0,4,33.91611813075357,-91.17114107939538,5,8084,0.16409055747353563,6.30010546E8,294.0535217818393,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8085_0,4,33.85188858793902,-90.12145966990172,5,8085,0.14597669102513322,6.58828706E8,293.7965755872829,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8086_0,4,34.633422885123004,-90.92679932211487,5,8086,0.20757049180829057,6.44165498E8,293.7081914306969,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8087_0,4,34.9738843778043,-90.34334354507925,5,8087,0.19422878183686265,6.44665612E8,293.25256202041464,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8088_0,4,34.58805796327497,-90.4533871673839,5,8088,0.1999049321588231,6.47318792E8,293.5723074841243,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8089_0,4,35.9517005645684,-90.18119763629568,5,8089,0.1092921928342534,6.45912806E8,292.7573923295544,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8090_0,4,35.704663861435534,-90.24767296732053,5,8090,0.12449847020470628,6.4253763E8,292.91084127528694,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8091_0,4,33.069455975470916,-91.20033632612927,5,8091,0.17878836252057084,6.13232196E8,294.53811729595225,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8092_0,4,33.43417198082344,-91.33732940695751,5,8092,0.17783135034405717,6.12935946E8,294.3697180183985,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8093_0,4,33.638089550318576,-90.80013686705402,5,8093,0.1653677807029439,6.37955272E8,294.10627978335145,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8094_0,4,34.15506999632936,-91.83679270492796,5,8094,0.18876297630631456,6.21089576E8,293.78340774454097,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8095_0,4,33.81101524251158,-90.4812349411916,5,8095,0.1545185283597661,6.49971336E8,293.9410937114428,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8096_0,4,33.6623440629898,-90.57241394252974,5,8096,0.15809501566254625,6.45070364E8,294.09842528066326,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8097_0,4,34.57997312571789,-91.57448464196506,5,8097,0.23141088940464982,6.28294048E8,293.52053392061623,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8098_0,4,35.44684737489323,-90.28225810575913,5,8098,0.16158102311455735,6.4221942E8,293.0737985795544,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8099_0,4,35.527246592821925,-90.45787874380449,5,8099,0.15042982854210862,6.43223966E8,293.04271396513906,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8100_0,4,34.613659948872375,-91.7514527529366,5,8100,0.22893190242611894,6.22162008E8,293.51379248916464,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8101_0,4,35.717240275413204,-91.03414799856716,5,8101,0.14484289147221574,6.4622118E8,292.8662764231364,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8102_0,4,34.28307992431639,-91.9679467364094,5,8102,0.189583911078806,6.14063336E8,293.6222066776727,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8103_0,4,33.49390994721739,-90.69009324474939,5,8103,0.16046175219380387,6.3974432E8,294.1843864071754,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8104_0,4,36.21311031224718,-90.07699306333781,5,8104,0.11729571081959733,6.47110086E8,292.5429003520678,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8105_0,4,33.65964911713744,-90.82618801029349,5,8105,0.1657041893180562,6.39577132E8,294.0713886753205,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8106_0,4,33.30301794934199,-90.58678698707564,5,8106,0.15831947185360917,6.40414808E8,294.4164407586539,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8107_0,4,34.067484256127706,-91.39302495457291,5,8107,0.16604943432175645,6.30210808E8,293.82949781930574,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8108_0,4,34.250740574088084,-91.03504631385128,5,8108,0.17934731997811326,6.40813842E8,293.79401867364044,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8109_0,4,33.1790504401335,-90.50504029622077,5,8109,0.16441428520047197,6.43027054E8,294.3599576437345,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8110_0,4,33.58239400270316,-90.83562032077675,5,8110,0.1653677807029439,6.37955272E8,294.10627978335145,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8111_0,4,35.83491957763287,-90.51761671019844,5,8111,0.11666318632924089,6.47320028E8,292.7916848992789,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8112_0,4,35.37767709801603,-91.07142808285812,5,8112,0.177269874590273,6.44216372E8,293.01435952545495,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8113_0,4,33.71309887654255,-90.76734835918367,5,8113,0.1657041893180562,6.39577132E8,294.0713886753205,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8114_0,4,35.48727156267861,-90.05049276245629,5,8114,0.150066106098528,6.39072656E8,292.97952617112026,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8115_0,4,33.59766536253319,-94.2640406026189,5,8115,0.29207466401421556,5.36901812E8,293.3380584921888,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8116_0,4,34.307783594629676,-90.34334354507925,5,8116,0.19999079264962205,6.53602076E8,293.52929935660416,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8117_0,4,34.29880044178848,-91.00001201777062,5,8117,0.17934731997811326,6.40813842E8,293.79401867364044,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8118_0,4,33.12694815365457,-91.26860828772236,5,8118,0.18185171343647966,6.11669502E8,294.46675735391597,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8119_0,4,35.97505676195551,-90.00288205239795,5,8119,0.11347837604844102,6.44227942E8,292.73266324689314,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8120_0,4,35.3947450884143,-90.57465973074002,5,8120,0.16580119587742814,6.43806064E8,293.0792458031767,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8121_0,4,33.704564881343416,-90.54860858750057,5,8121,0.15176136650406846,6.48733246E8,294.0349250916512,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8122_0,4,34.92402787953567,-91.75504601407307,5,8122,0.22855371095501908,6.24684376E8,293.2502859997493,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8123_0,4,35.04080886647121,-90.25530864723554,5,8123,0.19422878183686265,6.44665612E8,293.25256202041464,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8124_0,4,35.816054956666356,-90.55130353335292,5,8124,0.1212819651540471,6.47712176E8,292.77127421799526,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8125_0,4,36.2988994218806,-89.830405517847,5,8125,0.11102972783410081,6.46631254E8,292.43732659534743,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8126_0,4,33.650665964296245,-91.00270696362298,5,8126,0.17106371976696977,6.3027402E8,294.09915770253826,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8127_0,4,33.243729140590105,-90.96183361819554,5,8127,0.17843428112828263,6.21933066E8,294.48725466574393,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8128_0,4,33.480435217955595,-91.67374848086027,5,8128,0.1996000245984746,6.0739152E8,294.10309807972243,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8129_0,4,35.17196289795265,-90.30202104200976,5,8129,0.1814544186767293,6.44258892E8,293.09127694817,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8130_0,4,35.155344065196445,-90.4879723058225,5,8130,0.19320854403340348,6.43725034E8,293.2579803671888,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8131_0,4,33.29942468820551,-90.37074216124489,5,8131,0.14997838296257981,6.49511808E8,294.2472618062009,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8132_0,4,35.093360310592196,-90.54860858750057,5,8132,0.2052711979325963,6.44268874E8,293.3349765449442,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8133_0,4,36.08105796548161,-90.96318109112173,5,8133,0.14808831967675218,6.44935388E8,292.39366742616056,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8134_0,4,33.24283082530599,-90.80956917753728,5,8134,0.17484207310044297,6.3179056E8,294.4878164516982,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8135_0,4,35.85917409030409,-90.1663754341077,5,8135,0.1092921928342534,6.45912806E8,292.7573923295544,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8136_0,4,33.64527607259153,-90.99372381078179,5,8136,0.17106371976696977,6.3027402E8,294.09915770253826,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8137_0,4,33.59047884026024,-90.26429180007673,5,8137,0.1356843397792531,6.5530307E8,294.0032681906095,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8138_0,4,33.97675441243163,-90.58903277528594,5,8138,0.16416613616311082,6.4822599E8,293.9275898471955,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8139_0,4,35.55823847012405,-90.5113285032096,5,8139,0.13776576377713212,6.43815226E8,292.96817494464176,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8140_0,4,34.49553148901066,-91.52552645898054,5,8140,0.21435385801159867,6.30506134E8,293.6413966558313,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8141_0,4,34.30374117585114,-91.25513355846057,5,8141,0.18742257215344438,6.34704172E8,293.72012281930574,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8142_0,4,35.70646049200377,-90.39454751627406,5,8142,0.1241208151754094,6.44800622E8,292.8641054091915,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8143_0,4,34.90561241621122,-90.58768530235976,5,8143,0.22389118232094773,6.45626204E8,293.5198618776055,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8144_0,4,34.9873591070661,-91.61670546031867,5,8144,0.22973909832798967,6.30776646E8,293.2884218154415,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8145_0,4,33.30616205283641,-91.07771628984696,5,8145,0.17450952388607988,6.17190208E8,294.409638948338,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8146_0,4,36.48844394682982,-90.25845275072996,5,8146,0.12779693164193162,6.4798999E8,292.04825044447375,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8147_0,4,34.296105495936125,-90.25306285902523,5,8147,0.1999439284976674,6.55526988E8,293.49741931628154,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8148_0,4,34.28218160903227,-90.9411723666608,5,8148,0.17421601571404466,6.4170959E8,293.8540457653743,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8149_0,4,35.17555615908913,-91.1051149060126,5,8149,0.20662543036305436,6.43366644E8,293.1744501462547,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8150_0,4,35.18498846957239,-92.83482098558474,5,8150,0.18985727288090715,5.96991782E8,292.38403043439314,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8151_0,4,33.08742228115331,-89.70913295449087,5,8151,0.1631450489934636,6.6767922E8,293.8370005494805,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8152_0,4,34.435793522616706,-90.18793500092657,5,8152,0.20604860641324052,6.55292516E8,293.434045135334,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8153_0,4,34.80724689260013,-91.76223253634603,5,8153,0.23662203409039506,6.23587178E8,293.3315822027063,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8154_0,4,35.329168072673575,-89.79402374884016,5,8154,0.15462808169686326,6.427509E8,293.0853886963219,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8155_0,4,35.30176945650793,-91.1554205619233,5,8155,0.1923564509328557,6.41544802E8,293.20368401722243,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8156_0,4,34.687321802170175,-91.22728578465286,5,8156,0.2440628991302205,6.37382404E8,293.5357126420544,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8157_0,4,35.16387806039558,-90.49156556695897,5,8157,0.19320854403340348,6.43725034E8,293.2579803671888,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8158_0,4,35.043503812323564,-91.10241996016025,5,8158,0.23815083362423906,6.4209765E8,293.27135822337164,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8159_0,4,33.79349809447125,-91.59065431707921,5,8159,0.17523708798253068,6.20366174E8,293.9613573833178,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8160_0,4,35.680858506406366,-91.13745425624091,5,8160,0.15049053587281236,6.44885978E8,292.8090897631902,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8161_0,4,36.03120146721298,-90.39409835863201,5,8161,0.11933496453129777,6.4824116E8,292.6235586391982,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8162_0,4,34.27948666317991,-91.03235136799893,5,8162,0.17934731997811326,6.40813842E8,293.79401867364044,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8163_0,4,34.14069695178345,-89.64086099289779,5,8163,0.1183437988933278,6.64914992E8,293.61217853587164,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8164_0,4,35.647171683251884,-90.80867086225317,5,8164,0.14414769269787797,6.45605954E8,292.89964493372105,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8165_0,4,35.29278630366673,-90.33480954988012,5,8165,0.17321193076931962,6.43409014E8,293.06432172303556,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8166_0,4,35.54476374086226,-89.82636309906847,5,8166,0.13639004387223252,6.40758206E8,292.97878587374123,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8167_0,4,34.377852186791,-91.94953127308496,5,8167,0.19793665267788896,6.18099152E8,293.59643015297513,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8168_0,4,34.350004412983296,-90.02938235327947,5,8168,0.18735016741120347,6.58851044E8,293.4957470842587,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8169_0,4,35.12480134553638,-92.76924396984401,5,8169,0.1872963146146489,5.93681632E8,292.5167326773367,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8170_0,4,35.87354713485,-91.85386069532623,5,8170,0.1454719588931752,6.2216961E8,291.8325850168864,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8171_0,4,34.19773997232504,-90.0280348803533,5,8171,0.1759251640018178,6.58290258E8,293.5780434762278,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8172_0,4,33.537927396139246,-91.0125884317483,5,8172,0.17044487454258928,6.2719323E8,294.218723604756,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8173_0,4,33.038014940526736,-90.81585738452613,5,8173,0.18182313300930986,6.2966316E8,294.46723513449393,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8174_0,4,33.88063467703084,-91.54753518344147,5,8174,0.16545581676327714,6.25827322E8,293.9247284140638,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8175_0,4,34.250291416446025,-90.99057970728737,5,8175,0.17934731997811326,6.40813842E8,293.79401867364044,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8176_0,4,33.603504411879975,-90.4331750734912,5,8176,0.1425132290300084,6.51432966E8,294.0860843658447,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8177_0,4,33.74903148790733,-90.79295034478108,5,8177,0.1657041893180562,6.39577132E8,294.0713886753205,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8178_0,4,33.900846770923536,-91.31801562834893,5,8178,0.164519293683405,6.28597892E8,293.98233510089176,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8179_0,4,35.55599268191375,-90.14571418257296,5,8179,0.1376694277700139,6.39538958E8,292.9926992641982,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8180_0,4,33.611589249437046,-91.23087904578934,5,8180,0.1773270205434514,6.2133142E8,294.2560429931969,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8181_0,4,34.372911452728346,-91.42626262008534,5,8181,0.19753876187169084,6.32820546E8,293.704311432377,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8182_0,4,33.630903028045616,-91.10691153658084,5,8182,0.17436422266327867,6.25472648E8,294.19529660542804,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8183_0,4,33.90039761328148,-90.21982519351282,5,8183,0.14975117005669603,6.57893694E8,293.7679665063017,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8184_0,4,36.41433293588995,-89.88205864668387,5,8184,0.10865929581486711,6.48474258E8,292.3668723362748,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8185_0,4,35.41226223645463,-90.23554571098491,5,8185,0.16140150882565507,6.41266906E8,293.05591330989716,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8186_0,4,34.22019785442802,-91.03459715620922,5,8186,0.16813017286622056,6.39051012E8,293.8286787668864,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8187_0,4,34.55437114012049,-91.61490882975043,5,8187,0.23141088940464982,6.28294048E8,293.52053392061623,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8188_0,4,34.31856337803911,-90.55983752855205,5,8188,0.18424475051724443,6.47538834E8,293.7144944590907,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8189_0,4,33.90488918970207,-90.54501532636408,5,8189,0.16196662046277055,6.50319706E8,293.83397373076406,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8190_0,4,34.393123546621034,-92.06047321067372,5,8190,0.19268502153718003,6.10398258E8,293.5015172035463,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8191_0,4,33.6668356394104,-90.20455383368278,5,8191,0.13457177438103685,6.58354032E8,293.9672325093259,"{""type"":""MultiPoint"",""coordinates"":[]}"
202105_8192_0,4,35.5833912980794,-91.32205804712747,5,8192,0.1656494275506688,6.40294702E8,292.94246667431247,"{""type"":""MultiPoint"",""coordinates"":[]}"
