system:index,clay,elevation,label,landforms,latitude,longitude,org_carbon,ph,pixel_id,.geo
6508_0,36,13,2,24,39.09670237427085,-121.70308095604969,5,75,6508,"{""type"":""MultiPoint"",""coordinates"":[]}"
6509_0,35,5,2,34,38.89008985892335,-121.90924431375512,4,70,6509,"{""type"":""MultiPoint"",""coordinates"":[]}"
6510_0,30,28,2,24,39.53867349405765,-122.07049190725458,5,73,6510,"{""type"":""MultiPoint"",""coordinates"":[]}"
6511_0,38,28,2,34,39.5683178984336,-121.89307463864097,6,74,6511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6512_0,41,6,2,34,38.85864882397917,-121.65681771891754,4,75,6512,"{""type"":""MultiPoint"",""coordinates"":[]}"
6513_0,40,21,2,41,39.37428179706378,-122.12169587844939,7,71,6513,"{""type"":""MultiPoint"",""coordinates"":[]}"
6514_0,28,37,2,34,39.42818071411095,-122.24790917586817,3,72,6514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6515_0,43,4,2,34,38.62104443132956,-121.65547024599135,5,75,6515,"{""type"":""MultiPoint"",""coordinates"":[]}"
6516_0,38,5,2,34,38.54378931689528,-121.64064804380338,5,76,6516,"{""type"":""MultiPoint"",""coordinates"":[]}"
6517_0,32,21,2,34,39.155542025380676,-122.12304335137557,2,74,6517,"{""type"":""MultiPoint"",""coordinates"":[]}"
6518_0,40,14,2,41,39.05313408299105,-121.52746031800432,5,70,6518,"{""type"":""MultiPoint"",""coordinates"":[]}"
6519_0,29,16,2,41,38.93770056898169,-121.50185833240691,3,74,6519,"{""type"":""MultiPoint"",""coordinates"":[]}"
6520_0,41,32,2,34,39.488816995789016,-121.80728552900756,0,66,6520,"{""type"":""MultiPoint"",""coordinates"":[]}"
6521_0,31,5,2,24,38.8092414833526,-121.54093504726612,3,71,6521,"{""type"":""MultiPoint"",""coordinates"":[]}"
6522_0,38,14,2,24,39.001930111796234,-121.53195189442492,5,74,6522,"{""type"":""MultiPoint"",""coordinates"":[]}"
6523_0,41,33,2,24,39.54047012462589,-121.81537036656462,3,69,6523,"{""type"":""MultiPoint"",""coordinates"":[]}"
6524_0,32,15,2,41,39.15778781359097,-121.71430989710119,4,74,6524,"{""type"":""MultiPoint"",""coordinates"":[]}"
6525_0,36,29,2,34,39.52340213422762,-122.07363601074898,4,75,6525,"{""type"":""MultiPoint"",""coordinates"":[]}"
6526_0,20,47,2,24,38.91838679037312,-121.30602560046886,4,72,6526,"{""type"":""MultiPoint"",""coordinates"":[]}"
6527_0,41,27,2,41,39.48028300058988,-122.06869527668633,5,75,6527,"{""type"":""MultiPoint"",""coordinates"":[]}"
6528_0,33,42,2,24,37.260096775888485,-120.55233907709258,4,72,6528,"{""type"":""MultiPoint"",""coordinates"":[]}"
6529_0,44,8,2,34,38.97677728384089,-121.74799672025567,4,75,6529,"{""type"":""MultiPoint"",""coordinates"":[]}"
6530_0,38,3,2,34,38.72929142306596,-121.54183336255024,4,73,6530,"{""type"":""MultiPoint"",""coordinates"":[]}"
6531_0,33,24,2,24,39.12365183279443,-121.4762563468095,4,75,6531,"{""type"":""MultiPoint"",""coordinates"":[]}"
6532_0,26,7,2,34,38.838436730086485,-121.5144347463846,2,69,6532,"{""type"":""MultiPoint"",""coordinates"":[]}"
6533_0,32,26,2,34,39.23189882453084,-121.50769738175369,4,72,6533,"{""type"":""MultiPoint"",""coordinates"":[]}"
6534_0,38,6,2,34,38.8460724100015,-121.8836423281577,3,73,6534,"{""type"":""MultiPoint"",""coordinates"":[]}"
6535_0,29,29,2,41,39.47983384294782,-122.14505207583649,4,73,6535,"{""type"":""MultiPoint"",""coordinates"":[]}"
6536_0,26,22,2,34,39.12679593628885,-121.48703613021894,3,72,6536,"{""type"":""MultiPoint"",""coordinates"":[]}"
6537_0,40,7,2,24,38.629129268886636,-121.69409780320849,4,71,6537,"{""type"":""MultiPoint"",""coordinates"":[]}"
6538_0,37,14,2,41,39.19955947430253,-122.04983065571983,3,72,6538,"{""type"":""MultiPoint"",""coordinates"":[]}"
6539_0,41,8,2,34,39.001031796512116,-121.86432854954914,4,73,6539,"{""type"":""MultiPoint"",""coordinates"":[]}"
6540_0,28,11,2,24,38.84741988292768,-121.51623137695283,2,74,6540,"{""type"":""MultiPoint"",""coordinates"":[]}"
6541_0,25,20,2,41,39.21123757299608,-121.6806230739467,2,74,6541,"{""type"":""MultiPoint"",""coordinates"":[]}"
6542_0,40,14,2,41,39.05358324063311,-121.52925694857257,4,74,6542,"{""type"":""MultiPoint"",""coordinates"":[]}"
6543_0,38,35,2,41,39.53013949885852,-121.7475475626136,4,66,6543,"{""type"":""MultiPoint"",""coordinates"":[]}"
6544_0,37,5,2,34,38.877064287303625,-121.86073528841267,4,77,6544,"{""type"":""MultiPoint"",""coordinates"":[]}"
6545_0,37,23,2,34,39.450189438571876,-121.84187066744616,7,73,6545,"{""type"":""MultiPoint"",""coordinates"":[]}"
6546_0,37,10,2,34,39.09625321662879,-121.73497114863594,4,74,6546,"{""type"":""MultiPoint"",""coordinates"":[]}"
6547_0,26,26,2,24,39.2166274647008,-121.51712969223695,3,73,6547,"{""type"":""MultiPoint"",""coordinates"":[]}"
6548_0,29,20,2,34,39.28579774157801,-121.76281892244364,4,74,6548,"{""type"":""MultiPoint"",""coordinates"":[]}"
6549_0,38,29,2,34,39.50274088269287,-122.07947506009577,4,77,6549,"{""type"":""MultiPoint"",""coordinates"":[]}"
6550_0,25,28,2,34,39.29837415555568,-121.56878282107382,3,70,6550,"{""type"":""MultiPoint"",""coordinates"":[]}"
6551_0,38,13,2,24,39.12544846336267,-121.75293745431833,3,75,6551,"{""type"":""MultiPoint"",""coordinates"":[]}"
6552_0,28,7,2,24,38.77420718727194,-121.57641850098884,2,74,6552,"{""type"":""MultiPoint"",""coordinates"":[]}"
6553_0,29,25,2,34,39.37787505820025,-121.74620008968742,5,70,6553,"{""type"":""MultiPoint"",""coordinates"":[]}"
6554_0,39,37,2,34,39.5683178984336,-121.8167178394908,4,71,6554,"{""type"":""MultiPoint"",""coordinates"":[]}"
6555_0,35,4,2,41,38.870326922672724,-121.88543895872596,5,77,6555,"{""type"":""MultiPoint"",""coordinates"":[]}"
6556_0,38,32,2,34,39.58314010062157,-121.90071031855598,18,73,6556,"{""type"":""MultiPoint"",""coordinates"":[]}"
6557_0,41,8,2,24,38.92557331264608,-121.61055448178537,19,73,6557,"{""type"":""MultiPoint"",""coordinates"":[]}"
6558_0,33,15,2,24,39.310501411891295,-121.97482132949584,4,74,6558,"{""type"":""MultiPoint"",""coordinates"":[]}"
6559_0,39,9,2,34,39.0257354668254,-121.73497114863594,19,73,6559,"{""type"":""MultiPoint"",""coordinates"":[]}"
6560_0,37,29,2,24,39.50319004033493,-121.82120941591141,4,71,6560,"{""type"":""MultiPoint"",""coordinates"":[]}"
6561_0,34,-1,2,34,38.15571711415565,-121.46323077518977,3,73,6561,"{""type"":""MultiPoint"",""coordinates"":[]}"
6562_0,44,6,2,34,38.95836182051644,-121.74350514383507,4,74,6562,"{""type"":""MultiPoint"",""coordinates"":[]}"
6563_0,36,9,2,24,39.09535490134467,-121.72149641937413,4,75,6563,"{""type"":""MultiPoint"",""coordinates"":[]}"
6564_0,40,5,2,24,38.82541115846675,-121.56429124465322,3,76,6564,"{""type"":""MultiPoint"",""coordinates"":[]}"
6565_0,38,34,2,41,39.56427547965506,-121.83558246045732,4,71,6565,"{""type"":""MultiPoint"",""coordinates"":[]}"
6566_0,34,6,2,34,38.73692710298098,-121.4964684407022,5,70,6566,"{""type"":""MultiPoint"",""coordinates"":[]}"
6567_0,30,32,2,34,39.45288438442424,-121.69319948792437,4,71,6567,"{""type"":""MultiPoint"",""coordinates"":[]}"
6568_0,40,24,2,24,39.434918078741845,-121.80548889843931,4,71,6568,"{""type"":""MultiPoint"",""coordinates"":[]}"
6569_0,40,12,2,41,39.1061346847541,-121.99952499980913,4,74,6569,"{""type"":""MultiPoint"",""coordinates"":[]}"
6570_0,35,10,2,34,39.04549840307603,-121.78617511983074,4,75,6570,"{""type"":""MultiPoint"",""coordinates"":[]}"
6571_0,39,18,2,24,39.2601957559806,-121.96853312250701,4,75,6571,"{""type"":""MultiPoint"",""coordinates"":[]}"
6572_0,41,22,2,34,39.37158685121142,-122.12214503609144,5,75,6572,"{""type"":""MultiPoint"",""coordinates"":[]}"
6573_0,25,23,2,24,39.36934106300112,-121.75069166610803,4,74,6573,"{""type"":""MultiPoint"",""coordinates"":[]}"
6574_0,33,36,2,34,39.43761302459421,-122.21691729856606,5,75,6574,"{""type"":""MultiPoint"",""coordinates"":[]}"
6575_0,34,41,2,24,39.61143703207133,-121.75248829667626,5,71,6575,"{""type"":""MultiPoint"",""coordinates"":[]}"
6576_0,31,29,2,34,39.53777517877353,-122.07543264131724,3,72,6576,"{""type"":""MultiPoint"",""coordinates"":[]}"
6577_0,41,5,2,34,38.951175298243484,-121.90924431375512,4,72,6577,"{""type"":""MultiPoint"",""coordinates"":[]}"
6578_0,34,20,2,34,39.299272470839796,-121.99144016225206,3,73,6578,"{""type"":""MultiPoint"",""coordinates"":[]}"
6579_0,30,38,2,41,39.50633414382935,-122.21377319507164,2,70,6579,"{""type"":""MultiPoint"",""coordinates"":[]}"
6580_0,34,26,2,24,39.454231857350415,-122.103729572767,4,75,6580,"{""type"":""MultiPoint"",""coordinates"":[]}"
6581_0,39,6,2,41,38.95791266287438,-121.71655568531148,4,74,6581,"{""type"":""MultiPoint"",""coordinates"":[]}"
6582_0,34,34,2,41,39.54586001633061,-121.68691128093553,3,71,6582,"{""type"":""MultiPoint"",""coordinates"":[]}"
6583_0,44,14,2,34,39.20450020836519,-121.96044828494993,5,78,6583,"{""type"":""MultiPoint"",""coordinates"":[]}"
6584_0,30,38,2,24,39.530588656500576,-121.7152082123853,4,71,6584,"{""type"":""MultiPoint"",""coordinates"":[]}"
6585_0,39,3,2,34,38.94488709125465,-121.87645580588476,4,75,6585,"{""type"":""MultiPoint"",""coordinates"":[]}"
6586_0,36,47,2,24,39.477588054737524,-121.88588811636801,4,72,6586,"{""type"":""MultiPoint"",""coordinates"":[]}"
6587_0,27,21,2,34,39.2278564057523,-121.48164623851423,4,73,6587,"{""type"":""MultiPoint"",""coordinates"":[]}"
6588_0,41,3,2,34,38.87796260258774,-121.72464052286855,3,74,6588,"{""type"":""MultiPoint"",""coordinates"":[]}"
6589_0,32,40,2,34,39.54002096698383,-121.67343655167375,4,69,6589,"{""type"":""MultiPoint"",""coordinates"":[]}"
6590_0,25,38,2,34,39.5292411835744,-122.1773914260648,2,74,6590,"{""type"":""MultiPoint"",""coordinates"":[]}"
6591_0,36,25,2,34,39.46725742897015,-122.06375454262367,6,72,6591,"{""type"":""MultiPoint"",""coordinates"":[]}"
6592_0,30,33,2,34,39.2323479821729,-122.23892602302698,4,73,6592,"{""type"":""MultiPoint"",""coordinates"":[]}"
6593_0,27,27,2,24,39.21123757299608,-121.51173980053223,3,69,6593,"{""type"":""MultiPoint"",""coordinates"":[]}"
6594_0,39,16,2,34,39.047744191286334,-121.53419768263522,4,72,6594,"{""type"":""MultiPoint"",""coordinates"":[]}"
6595_0,25,35,2,41,39.2669331206115,-122.23982433831111,3,72,6595,"{""type"":""MultiPoint"",""coordinates"":[]}"
6596_0,35,34,2,34,39.469952374822505,-122.2074849880828,4,73,6596,"{""type"":""MultiPoint"",""coordinates"":[]}"
6597_0,35,39,2,34,39.546309173972666,-121.74260682855095,3,72,6597,"{""type"":""MultiPoint"",""coordinates"":[]}"
6598_0,22,21,2,34,39.30061994376598,-121.57057945164206,3,70,6598,"{""type"":""MultiPoint"",""coordinates"":[]}"
6599_0,34,9,2,32,39.25076344549734,-121.97122806835937,5,74,6599,"{""type"":""MultiPoint"",""coordinates"":[]}"
6600_0,43,6,2,41,38.94982782531731,-121.89981200327186,4,73,6600,"{""type"":""MultiPoint"",""coordinates"":[]}"
6601_0,29,30,2,34,39.25525502191794,-121.479849607946,4,73,6601,"{""type"":""MultiPoint"",""coordinates"":[]}"
6602_0,40,27,2,41,39.45872343377101,-121.91643083602807,5,75,6602,"{""type"":""MultiPoint"",""coordinates"":[]}"
6603_0,41,2,2,41,38.734232157128616,-121.5310535791408,6,72,6603,"{""type"":""MultiPoint"",""coordinates"":[]}"
6604_0,44,28,2,34,39.53597854820529,-122.04039834523657,5,70,6604,"{""type"":""MultiPoint"",""coordinates"":[]}"
6605_0,41,30,2,34,39.50184256740875,-121.78437848926251,3,73,6605,"{""type"":""MultiPoint"",""coordinates"":[]}"
6606_0,22,26,2,24,38.79082602002815,-121.4228065874044,3,75,6606,"{""type"":""MultiPoint"",""coordinates"":[]}"
6607_0,37,2,2,34,38.70503691039473,-121.51533306166871,5,75,6607,"{""type"":""MultiPoint"",""coordinates"":[]}"
6608_0,23,36,2,24,39.566970425507414,-122.11001777975584,3,72,6608,"{""type"":""MultiPoint"",""coordinates"":[]}"
6609_0,34,20,2,34,39.16856759700041,-122.12663661251204,5,73,6609,"{""type"":""MultiPoint"",""coordinates"":[]}"
6610_0,28,29,2,34,39.47983384294782,-122.14145881470002,2,73,6610,"{""type"":""MultiPoint"",""coordinates"":[]}"
6611_0,34,21,2,34,39.25525502191794,-121.56384208701117,19,71,6611,"{""type"":""MultiPoint"",""coordinates"":[]}"
6612_0,38,25,2,34,39.48522373465254,-121.90115947619805,5,74,6612,"{""type"":""MultiPoint"",""coordinates"":[]}"
6613_0,29,33,2,41,39.58673336175804,-122.04309329108892,3,71,6613,"{""type"":""MultiPoint"",""coordinates"":[]}"
6614_0,49,5,2,41,38.912098583384285,-121.6482837237184,5,79,6614,"{""type"":""MultiPoint"",""coordinates"":[]}"
6615_0,27,22,2,24,38.908954479889864,-121.42774732146705,3,70,6615,"{""type"":""MultiPoint"",""coordinates"":[]}"
6616_0,37,30,2,34,39.51441898138643,-121.83558246045732,4,72,6616,"{""type"":""MultiPoint"",""coordinates"":[]}"
6617_0,34,-4,2,41,38.17592920804834,-121.487485287861,3,73,6617,"{""type"":""MultiPoint"",""coordinates"":[]}"
6618_0,38,18,2,24,39.18922884853516,-122.12169587844939,3,78,6618,"{""type"":""MultiPoint"",""coordinates"":[]}"
6619_0,27,41,2,34,39.27052638174797,-121.47266308567303,4,68,6619,"{""type"":""MultiPoint"",""coordinates"":[]}"
6620_0,28,24,2,34,39.230102193962594,-121.53015526385668,4,71,6620,"{""type"":""MultiPoint"",""coordinates"":[]}"
6621_0,38,30,2,34,39.5615805338027,-121.89846453034568,4,75,6621,"{""type"":""MultiPoint"",""coordinates"":[]}"
6622_0,44,6,2,41,38.99025201310268,-121.88454064344184,4,73,6622,"{""type"":""MultiPoint"",""coordinates"":[]}"
6623_0,27,7,2,34,38.753545935737186,-121.50185833240691,4,74,6623,"{""type"":""MultiPoint"",""coordinates"":[]}"
6624_0,32,21,2,24,39.18563558739868,-122.16885743086566,3,73,6624,"{""type"":""MultiPoint"",""coordinates"":[]}"
6625_0,27,34,2,41,38.86134376983153,-121.40214533586965,2,73,6625,"{""type"":""MultiPoint"",""coordinates"":[]}"
6626_0,32,38,2,41,39.470401532464564,-122.22275634791283,3,72,6626,"{""type"":""MultiPoint"",""coordinates"":[]}"
6627_0,26,33,2,34,39.2579499677703,-122.22724792433343,3,72,6627,"{""type"":""MultiPoint"",""coordinates"":[]}"
6628_0,36,-3,2,24,38.00569846170769,-121.39091639481815,5,76,6628,"{""type"":""MultiPoint"",""coordinates"":[]}"
6629_0,25,42,2,34,39.697675299346805,-122.00940646793444,2,72,6629,"{""type"":""MultiPoint"",""coordinates"":[]}"
6630_0,34,29,2,34,39.52115634601732,-122.07857674481164,4,77,6630,"{""type"":""MultiPoint"",""coordinates"":[]}"
6631_0,40,5,2,34,38.87886091787186,-121.8948712692092,5,75,6631,"{""type"":""MultiPoint"",""coordinates"":[]}"
6632_0,40,18,2,34,39.41335851192298,-121.84950634736117,8,71,6632,"{""type"":""MultiPoint"",""coordinates"":[]}"
6633_0,35,11,2,24,39.15060129131802,-121.97751627534821,5,73,6633,"{""type"":""MultiPoint"",""coordinates"":[]}"
6634_0,41,4,2,34,38.71716416673035,-121.54991820010731,3,76,6634,"{""type"":""MultiPoint"",""coordinates"":[]}"
6635_0,35,21,2,41,39.23998366208791,-122.17559479549655,2,73,6635,"{""type"":""MultiPoint"",""coordinates"":[]}"
6636_0,41,27,2,24,39.531037814142636,-121.84321814037233,4,72,6636,"{""type"":""MultiPoint"",""coordinates"":[]}"
6637_0,29,28,2,34,39.384163265189095,-122.21287487978752,3,73,6637,"{""type"":""MultiPoint"",""coordinates"":[]}"
6638_0,31,37,2,24,39.61592860849193,-121.90295610676628,2,73,6638,"{""type"":""MultiPoint"",""coordinates"":[]}"
6639_0,44,7,2,34,38.94129383011817,-121.72329304994238,4,74,6639,"{""type"":""MultiPoint"",""coordinates"":[]}"
6640_0,41,21,2,34,39.41695177305946,-122.07004274961251,7,70,6640,"{""type"":""MultiPoint"",""coordinates"":[]}"
6641_0,23,20,2,41,38.79801254230111,-121.42819647910912,3,74,6641,"{""type"":""MultiPoint"",""coordinates"":[]}"
6642_0,32,24,2,34,39.44929112328776,-122.03590676881598,4,72,6642,"{""type"":""MultiPoint"",""coordinates"":[]}"
6643_0,23,18,2,34,38.908954479889864,-121.46682403632626,2,74,6643,"{""type"":""MultiPoint"",""coordinates"":[]}"
6644_0,43,5,2,34,38.741418679401576,-121.53509599791934,5,74,6644,"{""type"":""MultiPoint"",""coordinates"":[]}"
6645_0,34,39,2,34,39.554394011529745,-121.68331801979906,4,72,6645,"{""type"":""MultiPoint"",""coordinates"":[]}"
6646_0,41,32,2,34,39.56113137616064,-121.86567602247533,8,75,6646,"{""type"":""MultiPoint"",""coordinates"":[]}"
6647_0,36,4,2,41,38.85236061699034,-121.87016759889592,5,73,6647,"{""type"":""MultiPoint"",""coordinates"":[]}"
6648_0,39,24,2,34,39.4744439512431,-122.06285622733955,6,72,6648,"{""type"":""MultiPoint"",""coordinates"":[]}"
6649_0,35,27,2,24,39.469952374822505,-121.77180207528482,4,74,6649,"{""type"":""MultiPoint"",""coordinates"":[]}"
6650_0,37,34,2,34,39.592572411104825,-121.8692692836118,4,78,6650,"{""type"":""MultiPoint"",""coordinates"":[]}"
6651_0,31,22,2,34,39.36754443243288,-122.18098468720127,4,72,6651,"{""type"":""MultiPoint"",""coordinates"":[]}"
6652_0,31,29,2,41,39.16048275944333,-122.19760351995748,3,72,6652,"{""type"":""MultiPoint"",""coordinates"":[]}"
6653_0,29,22,2,34,39.28984016035654,-121.69814022198703,2,76,6653,"{""type"":""MultiPoint"",""coordinates"":[]}"
6654_0,32,31,2,34,38.95836182051644,-121.46457824811596,4,73,6654,"{""type"":""MultiPoint"",""coordinates"":[]}"
6655_0,41,17,2,24,39.329366032857806,-122.13337397714294,5,74,6655,"{""type"":""MultiPoint"",""coordinates"":[]}"
6656_0,27,51,2,34,39.57236031721213,-121.6783772857364,3,72,6656,"{""type"":""MultiPoint"",""coordinates"":[]}"
6657_0,32,26,2,34,39.51396982374436,-122.04354244873099,5,76,6657,"{""type"":""MultiPoint"",""coordinates"":[]}"
6658_0,40,6,2,41,38.94084467247611,-121.8804982246633,4,77,6658,"{""type"":""MultiPoint"",""coordinates"":[]}"
6659_0,26,17,2,24,39.29612836734538,-122.0624070696975,3,77,6659,"{""type"":""MultiPoint"",""coordinates"":[]}"
6660_0,35,12,2,34,39.139821507908586,-121.86792181068562,2,74,6660,"{""type"":""MultiPoint"",""coordinates"":[]}"
6661_0,29,24,2,34,39.24043281972997,-121.97841459063233,22,73,6661,"{""type"":""MultiPoint"",""coordinates"":[]}"
6662_0,37,32,2,34,39.52654623772204,-121.79920069145048,3,71,6662,"{""type"":""MultiPoint"",""coordinates"":[]}"
6663_0,39,7,2,34,38.842029991222965,-121.878252436453,4,73,6663,"{""type"":""MultiPoint"",""coordinates"":[]}"
6664_0,32,24,2,24,39.27097553939004,-121.56653703286352,19,73,6664,"{""type"":""MultiPoint"",""coordinates"":[]}"
6665_0,36,30,2,41,39.50363919797699,-122.06285622733955,5,76,6665,"{""type"":""MultiPoint"",""coordinates"":[]}"
6666_0,35,17,2,34,39.23773787387761,-122.14684870640473,3,74,6666,"{""type"":""MultiPoint"",""coordinates"":[]}"
6667_0,31,22,2,34,39.2121358882802,-122.19131531296865,3,74,6667,"{""type"":""MultiPoint"",""coordinates"":[]}"
6668_0,40,8,2,24,38.97857391440913,-121.89891368798774,4,71,6668,"{""type"":""MultiPoint"",""coordinates"":[]}"
6669_0,33,25,2,34,39.42099419183799,-121.72059810409002,5,71,6669,"{""type"":""MultiPoint"",""coordinates"":[]}"
6670_0,34,33,2,41,39.489715311073134,-122.19715436231543,3,73,6670,"{""type"":""MultiPoint"",""coordinates"":[]}"
6671_0,30,31,2,24,39.411561881354736,-122.21512066799781,4,71,6671,"{""type"":""MultiPoint"",""coordinates"":[]}"
6672_0,40,3,2,34,38.89503059298601,-121.88454064344184,3,75,6672,"{""type"":""MultiPoint"",""coordinates"":[]}"
6673_0,42,31,2,34,39.528342868290274,-121.8346841451732,4,75,6673,"{""type"":""MultiPoint"",""coordinates"":[]}"
6674_0,36,15,2,41,39.13488077384593,-121.73362367570975,4,75,6674,"{""type"":""MultiPoint"",""coordinates"":[]}"
6675_0,17,8,2,41,38.31831218058128,-121.4070860699323,4,73,6675,"{""type"":""MultiPoint"",""coordinates"":[]}"
6676_0,31,28,2,41,39.252560076065585,-122.2119765645034,4,71,6676,"{""type"":""MultiPoint"",""coordinates"":[]}"
6677_0,43,7,2,24,38.74860520167453,-121.52162126865754,4,78,6677,"{""type"":""MultiPoint"",""coordinates"":[]}"
6678_0,31,8,2,34,38.965997500431456,-121.67658065516817,6,72,6678,"{""type"":""MultiPoint"",""coordinates"":[]}"
6679_0,39,20,2,24,39.36350201365435,-122.11720430202878,4,73,6679,"{""type"":""MultiPoint"",""coordinates"":[]}"
6680_0,40,7,2,34,38.97273486506235,-121.77225123292689,2,74,6680,"{""type"":""MultiPoint"",""coordinates"":[]}"
6681_0,36,7,2,41,38.850563986422095,-121.64783456607634,6,77,6681,"{""type"":""MultiPoint"",""coordinates"":[]}"
6682_0,32,34,2,34,39.288043529788304,-122.23353613132227,2,70,6682,"{""type"":""MultiPoint"",""coordinates"":[]}"
6683_0,20,9,2,34,38.718511639656526,-121.47041729746273,2,72,6683,"{""type"":""MultiPoint"",""coordinates"":[]}"
6684_0,39,19,2,41,39.056278186485464,-121.53913841669788,5,71,6684,"{""type"":""MultiPoint"",""coordinates"":[]}"
6685_0,43,26,2,24,39.476240581811346,-121.80503974079726,0,73,6685,"{""type"":""MultiPoint"",""coordinates"":[]}"
6686_0,34,29,2,34,39.48387626172636,-121.78437848926251,4,64,6686,"{""type"":""MultiPoint"",""coordinates"":[]}"
6687_0,39,6,2,24,38.92557331264608,-121.60741037829096,4,72,6687,"{""type"":""MultiPoint"",""coordinates"":[]}"
6688_0,35,12,2,34,39.310501411891295,-121.96808396486495,5,73,6688,"{""type"":""MultiPoint"",""coordinates"":[]}"
6689_0,45,21,2,34,39.383714107547036,-121.81312457835433,5,75,6689,"{""type"":""MultiPoint"",""coordinates"":[]}"
6690_0,35,20,2,24,39.020794732762745,-121.48973107607131,3,73,6690,"{""type"":""MultiPoint"",""coordinates"":[]}"
6691_0,33,24,2,34,39.42818071411095,-122.111365252682,5,74,6691,"{""type"":""MultiPoint"",""coordinates"":[]}"
6692_0,43,34,2,34,39.5615805338027,-121.81312457835433,5,66,6692,"{""type"":""MultiPoint"",""coordinates"":[]}"
6693_0,26,25,2,24,39.09086332492407,-121.46817150925243,2,71,6693,"{""type"":""MultiPoint"",""coordinates"":[]}"
6694_0,21,34,2,41,39.41380766956504,-121.5957322795974,2,74,6694,"{""type"":""MultiPoint"",""coordinates"":[]}"
6695_0,40,31,2,24,39.5135206661023,-121.78078522812602,4,74,6695,"{""type"":""MultiPoint"",""coordinates"":[]}"
6696_0,28,9,2,41,38.325049545212174,-121.33746663541304,4,72,6696,"{""type"":""MultiPoint"",""coordinates"":[]}"
6697_0,42,12,2,34,39.058973132337826,-121.71610652766942,5,73,6697,"{""type"":""MultiPoint"",""coordinates"":[]}"
6698_0,37,4,2,41,38.72749479249772,-121.5054515935434,3,75,6698,"{""type"":""MultiPoint"",""coordinates"":[]}"
6699_0,27,27,2,34,39.35586633373933,-122.20389172694632,3,73,6699,"{""type"":""MultiPoint"",""coordinates"":[]}"
6700_0,24,24,2,24,39.047744191286334,-121.43134058260354,3,72,6700,"{""type"":""MultiPoint"",""coordinates"":[]}"
6701_0,36,9,2,24,38.78813107417579,-121.56923197871588,5,75,6701,"{""type"":""MultiPoint"",""coordinates"":[]}"
6702_0,35,27,2,34,39.57280947485419,-121.89127800807273,13,75,6702,"{""type"":""MultiPoint"",""coordinates"":[]}"
6703_0,41,6,2,34,38.91389521395252,-121.71161495124882,5,74,6703,"{""type"":""MultiPoint"",""coordinates"":[]}"
6704_0,33,7,2,41,38.88829322835512,-121.81222626307022,3,75,6704,"{""type"":""MultiPoint"",""coordinates"":[]}"
6705_0,31,25,2,24,39.361256225444045,-122.16571332737124,4,77,6705,"{""type"":""MultiPoint"",""coordinates"":[]}"
6706_0,29,29,2,24,39.248966814929105,-122.21601898328194,4,73,6706,"{""type"":""MultiPoint"",""coordinates"":[]}"
6707_0,21,26,2,24,38.94219214540229,-121.38462818782932,2,70,6707,"{""type"":""MultiPoint"",""coordinates"":[]}"
6708_0,40,29,2,34,39.492859414567555,-121.77809028227367,3,73,6708,"{""type"":""MultiPoint"",""coordinates"":[]}"
6709_0,33,40,2,34,39.566072110223296,-121.7520391390342,4,70,6709,"{""type"":""MultiPoint"",""coordinates"":[]}"
6710_0,32,9,2,24,38.641705682864306,-121.70487758661793,3,74,6710,"{""type"":""MultiPoint"",""coordinates"":[]}"
6711_0,20,18,2,24,38.819122951477915,-121.44256952365502,3,69,6711,"{""type"":""MultiPoint"",""coordinates"":[]}"
6712_0,29,16,2,24,38.915242686878706,-121.46457824811596,4,72,6712,"{""type"":""MultiPoint"",""coordinates"":[]}"
6713_0,27,31,2,34,39.57191115957007,-122.05656802035072,3,72,6713,"{""type"":""MultiPoint"",""coordinates"":[]}"
6714_0,41,7,2,34,38.96465002750528,-121.74036104034064,3,73,6714,"{""type"":""MultiPoint"",""coordinates"":[]}"
6715_0,41,33,2,24,39.5202580307332,-121.8144720512805,3,71,6715,"{""type"":""MultiPoint"",""coordinates"":[]}"
6716_0,38,26,2,34,39.469952374822505,-121.91687999367014,5,75,6716,"{""type"":""MultiPoint"",""coordinates"":[]}"
6717_0,35,21,2,24,39.32397614115308,-122.1495436522571,5,73,6717,"{""type"":""MultiPoint"",""coordinates"":[]}"
6718_0,46,10,2,34,39.05178661006487,-121.76057313423334,4,76,6718,"{""type"":""MultiPoint"",""coordinates"":[]}"
6719_0,25,7,2,34,38.74635941346423,-121.58450333854591,2,74,6719,"{""type"":""MultiPoint"",""coordinates"":[]}"
6720_0,28,25,2,34,39.237288716235554,-121.47356140095715,4,73,6720,"{""type"":""MultiPoint"",""coordinates"":[]}"
6721_0,38,15,2,24,39.34418823504578,-121.86073528841267,7,71,6721,"{""type"":""MultiPoint"",""coordinates"":[]}"
6722_0,30,10,2,24,38.87886091787186,-121.51353643110046,4,73,6722,"{""type"":""MultiPoint"",""coordinates"":[]}"
6723_0,34,22,2,34,39.175754119273364,-122.16032343566653,2,74,6723,"{""type"":""MultiPoint"",""coordinates"":[]}"
6724_0,30,20,2,24,39.2512126031394,-121.69140285735614,2,74,6724,"{""type"":""MultiPoint"",""coordinates"":[]}"
6725_0,40,9,2,34,39.016752313984206,-121.98021122120056,3,69,6725,"{""type"":""MultiPoint"",""coordinates"":[]}"
